Unnamed: 0;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
186;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS88_data.out;0.5183087108073648;1846475.745;1.0
187;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS89_data.out;0.5179160564548861;2227211.378;1.0
188;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS8_data.out;0.5176564181095935;1595625.976;1.0
189;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS90_data.out;0.5184587804602626;4213868.788;1.0
190;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS91_data.out;0.5170268612612369;1688424.825;1.0
191;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS92_data.out;0.5184875813839963;2437661.534;1.0
192;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS93_data.out;0.5189344394680651;4501238.556;1.0
193;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS94_data.out;0.5185439423205774;2367633.049;1.0
194;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS95_data.out;0.5187535811334394;7427035.745;1.0
195;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS96_data.out;0.5187435433769854;7741675.248;1.0
196;MGAB_add_random_walk_trend_01_3.test.out;10000;48;0;YahooA4Benchmark-TS97_data.out;0.5192536102445009;2982670.983;1.0
