;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
83;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS85_data.out;0.8089754114221445;862309.498;1.0
84;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS86_data.out;0.8086738402189219;331315.339;1.0
85;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS87_data.out;0.8102481175987023;1180594.074;1.0
86;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS88_data.out;0.811107760773378;4064096.704;1.0
87;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS89_data.out;0.8109382146815245;6732773.494;1.0
88;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS8_data.out;0.8099065099853925;5287037.711;1.0
89;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS90_data.out;0.8112679370415952;1630551.753;1.0
90;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS91_data.out;0.8104155549092179;1364556.738;1.0
91;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS92_data.out;0.8108015477542869;1395233.287;1.0
92;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS93_data.out;0.8027712906339523;200617.574;1.0
93;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS94_data.out;0.8110485997759704;3391063.371;1.0
94;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS95_data.out;0.8111396870691293;3113039.875;1.0
95;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS96_data.out;0.810927101266972;4786882.666;1.0
96;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS97_data.out;0.8099347828233485;3169506.729;1.0
97;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS98_data.out;0.8102800119740962;3776638.957;1.0
98;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS99_data.out;0.8105943775554952;5047364.747;1.0
99;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS9_data.out;0.8098369809912069;1910666.714;1.0
100;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS100_data.out;0.8071014228655331;1685157.695;1.0
101;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS10_data.out;0.8089278714760042;1426006.038;1.0
102;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS11_data.out;0.8091254702035525;4192584.789;1.0
103;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS12_data.out;0.8093573505867986;1556284.457;1.0
104;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS13_data.out;0.8110789337434674;2487734.175;1.0
105;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS14_data.out;0.8106935730257476;1286613.318;1.0
106;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS15_data.out;0.8070430250589959;682592.195;1.0
107;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS16_data.out;0.8074498827021489;1008513.853;1.0
108;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS17_data.out;0.8107932263452929;989264.175;1.0
109;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS18_data.out;0.8109774306229686;1409432.95;1.0
110;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS19_data.out;0.8093467097167348;4584980.606;1.0
111;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS1_data.out;0.8109696881868727;3469201.321;1.0
112;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS20_data.out;0.8092414086562932;2222902.338;1.0
113;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS21_data.out;0.8111367452058692;3753561.513;1.0
114;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS22_data.out;0.8094478893572199;1440432.58;1.0
115;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS23_data.out;0.8086971583261369;2174351.837;1.0
116;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS24_data.out;0.8104101207033545;1763880.674;1.0
117;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS25_data.out;0.8113782546889675;1961052.805;1.0
118;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS26_data.out;0.8102298854930164;1445796.216;1.0
119;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS27_data.out;0.8106185061918617;2565928.463;1.0
120;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS28_data.out;0.8108873536480802;3649160.68;1.0
121;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS29_data.out;0.8102293556862966;1915227.632;1.0
122;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA4Benchmark-TS2_data.out;0.8101876349381949;5392151.842;1.0
